-2.958767e-01 +9.353740e-01 +2.310457e+00 +1.740344e+00 -1.953974e+00 -5.006331e+00 -3.350121e+00 +2.128258e+00 +6.407735e+00 +4.823247e+00 -1.094599e+00 -5.337528e+00 -4.448325e+00 -5.515138e-01 +2.791107e+00 +2.480233e+00 +7.786951e-01 -3.481349e-01 -8.350133e-01 -4.480035e-01 -2.110521e+02 
-6.002781e-01 +1.635914e+00 +3.296269e+00 +1.230440e+00 -3.370415e+00 -6.549447e+00 -2.474599e+00 +5.433201e+00 +7.440376e+00 +2.211487e+00 -4.205182e+00 -5.942055e+00 -1.721304e+00 +2.732630e+00 +2.653025e+00 +5.424214e-01 -7.256692e-01 -6.535762e-01 -1.856151e-01 +1.816908e-01 -9.085115e+01 
-9.350111e-01 +1.574014e+00 +3.710678e+00 +1.974441e+00 -3.244024e+00 -7.005482e+00 -3.707839e+00 +4.441230e+00 +8.145481e+00 +3.694614e+00 -3.219555e+00 -5.888175e+00 -2.764554e+00 +1.496307e+00 +2.621242e+00 +1.020821e+00 -2.966282e-01 -4.439102e-01 -2.276762e-01 -4.727277e-02 -4.541115e+01 
-5.457861e-02 +1.519358e+00 +2.002988e+00 +9.310335e-01 -2.773414e+00 -4.608966e+00 -1.041824e+00 +3.145221e+00 +4.467300e+00 +1.950014e+00 -2.529800e+00 -3.431288e+00 -7.311747e-01 +1.007759e+00 +1.343944e+00 +4.205177e-01 -5.297299e-01 -2.877453e-01 +1.178356e-01 -1.403264e-02 -6.511689e+01 
+2.360223e-01 +1.029801e-01 +8.579210e-02 +2.626562e-01 +5.642555e-02 -7.767031e-02 +1.546906e-02 +1.021990e-01 -1.670208e-01 -6.247400e-02 -1.381661e-01 +1.077441e-01 -2.281059e-01 -3.743378e-02 -1.365825e-02 +7.793236e-02 -1.110337e-01 +2.873354e-02 +1.569245e-01 -8.252961e-02 -2.044984e-06 
-7.446465e-01 +1.437292e+00 +2.973123e+00 +1.505833e+00 -2.375879e+00 -5.099248e+00 -2.569972e+00 +2.830577e+00 +4.952088e+00 +2.329624e+00 -1.388616e+00 -2.981633e+00 -1.653640e+00 +2.847399e-01 +8.924423e-01 +5.425094e-01 +2.843239e-01 +6.173480e-02 -1.685774e-01 -1.817457e-01 -1.155266e+02 
-9.799619e-02 +1.418801e+00 +1.652649e+00 +4.794876e-01 -1.821311e+00 -3.143588e+00 -1.130626e+00 +1.941814e+00 +2.770321e+00 +1.441366e+00 -3.889607e-01 -1.718635e+00 -1.338097e+00 -4.299158e-01 +4.071567e-01 +5.705664e-01 +6.544392e-01 +2.634137e-01 -3.596732e-01 -2.707503e-01 -1.788225e+02 
-1.004023e+00 +1.015114e+00 +3.662508e+00 +2.997320e+00 -1.937454e+00 -7.375212e+00 -5.594126e+00 +2.744401e+00 +8.671988e+00 +6.232454e+00 -1.713670e+00 -7.437417e+00 -4.538182e+00 +1.212994e+00 +3.666754e+00 +2.050261e+00 -4.767874e-01 -1.308818e+00 -3.423026e-01 +2.783479e-01 -1.457530e+02 
-7.647457e-01 +1.327439e+00 +3.327697e+00 +2.117409e+00 -2.825044e+00 -6.616716e+00 -3.266614e+00 +4.201676e+00 +7.483923e+00 +3.123594e+00 -3.897873e+00 -6.019759e+00 -1.479536e+00 +2.814812e+00 +2.785707e+00 +4.137188e-01 -1.320983e+00 -9.690811e-01 +2.582469e-01 +3.343091e-01 -7.230409e+00 
-1.944417e-01 +1.464914e+00 +1.910154e+00 +3.510823e-01 -2.425647e+00 -3.423096e+00 +1.141176e-01 +3.538262e+00 +2.801379e+00 -5.691458e-01 -3.080532e+00 -2.146018e+00 +1.044425e+00 +2.163301e+00 +8.875285e-01 -6.492406e-01 -8.719981e-01 -3.506783e-01 +2.476679e-01 +2.054993e-01 -1.426685e+02 
-1.102208e+00 +1.163135e+00 +3.565793e+00 +3.052091e+00 -1.802793e+00 -7.411819e+00 -5.928015e+00 +2.992110e+00 +8.578544e+00 +6.402498e+00 -1.532411e+00 -7.601658e+00 -4.872336e+00 +1.370770e+00 +3.553003e+00 +2.153026e+00 -2.626222e-01 -1.322985e+00 -4.206400e-01 +2.528259e-01 -7.734785e+01 
-6.505965e-01 +1.599415e+00 +2.964865e+00 +1.152503e+00 -2.990924e+00 -5.526606e+00 -2.045714e+00 +4.294064e+00 +6.097872e+00 +1.870867e+00 -3.315427e+00 -4.668456e+00 -1.327348e+00 +1.973803e+00 +2.190254e+00 +3.930651e-01 -6.535507e-01 -5.142862e-01 -7.944139e-02 +1.246876e-01 -2.532653e+01 
-9.464313e-02 +1.514168e+00 +1.734975e+00 +2.006892e-01 -2.598296e+00 -3.492631e+00 +4.198797e-01 +3.928931e+00 +2.995122e+00 -5.302317e-01 -3.448028e+00 -2.607438e+00 +8.955532e-01 +2.291491e+00 +1.118112e+00 -4.164775e-01 -8.613495e-01 -4.558672e-01 +1.992315e-01 +2.030031e-01 -1.823836e+02 
-8.896784e-01 +1.230410e+00 +4.129018e+00 +2.441574e+00 -3.442574e+00 -8.313202e+00 -3.940242e+00 +5.675111e+00 +9.345780e+00 +3.953328e+00 -5.221384e+00 -7.237828e+00 -1.387228e+00 +2.669547e+00 +2.724851e+00 +4.870374e-01 -1.281306e+00 -1.339173e-01 +5.019805e-01 -3.793273e-01 +1.346006e+02 
-9.880527e-01 +9.162022e-01 +3.147431e+00 +2.756798e+00 -1.408571e+00 -5.995980e+00 -4.827555e+00 +1.691314e+00 +6.758879e+00 +5.182651e+00 -9.000397e-01 -5.233226e+00 -3.729605e+00 +1.367838e-01 +2.456791e+00 +1.656798e+00 +1.028820e-01 -5.025057e-01 -4.034059e-01 -1.197286e-01 -1.546486e+00 
-6.016461e-01 +1.602212e+00 +2.844055e+00 +1.445364e+00 -1.792148e+00 -4.903430e+00 -3.554599e+00 +1.537281e+00 +4.676444e+00 +3.688784e+00 +4.427735e-01 -2.537562e+00 -2.813153e+00 -8.218038e-01 +7.173023e-01 +8.246640e-01 +6.782075e-01 +9.524914e-02 -2.891392e-01 -9.958344e-02 -2.006044e+01 
-5.651664e-01 +1.522533e+00 +2.850858e+00 +1.597006e+00 -2.919738e+00 -5.694568e+00 -2.240064e+00 +3.702331e+00 +5.859086e+00 +2.481370e+00 -3.023263e+00 -4.390579e+00 -1.276024e+00 +1.728358e+00 +1.918458e+00 +4.346992e-01 -7.326787e-01 -5.592876e-01 +1.508633e-02 +1.906721e-01 -5.098135e+01 
-8.618795e-01 +1.334416e+00 +3.159929e+00 +2.025086e+00 -2.260919e+00 -5.848646e+00 -3.765142e+00 +2.712051e+00 +6.406367e+00 +4.050712e+00 -1.316962e+00 -4.486124e+00 -3.310579e+00 +6.886076e-02 +1.895658e+00 +1.513624e+00 +4.093843e-01 -2.786210e-01 -4.641029e-01 -1.916627e-01 +2.397857e+00 
-2.441312e-01 +1.726690e+00 +2.270266e+00 +3.265968e-01 -2.835838e+00 -4.501722e+00 -7.420002e-01 +4.008190e+00 +4.350654e+00 +1.071497e+00 -2.733800e+00 -3.521889e+00 -6.928083e-01 +1.469119e+00 +1.404185e+00 +3.207721e-01 -3.655086e-01 -3.903649e-01 -3.224054e-05 +1.903983e-02 -3.595446e+01 
-8.635636e-01 +1.181400e+00 +3.518284e+00 +2.310199e+00 -2.158966e+00 -6.781020e+00 -4.643071e+00 +3.257662e+00 +7.840953e+00 +4.910728e+00 -2.032715e+00 -6.619732e+00 -3.778072e+00 +1.528053e+00 +3.169692e+00 +1.604469e+00 -3.445785e-01 -1.145435e+00 -3.504284e-01 +2.710215e-01 -6.453584e+01 
+8.150011e-01 +1.904961e+00 -1.621871e+00 +7.571012e-01 -1.104060e+00 -1.811274e+00 +1.633086e+00 +1.204326e+00 -5.272540e-02 +5.522431e-01 -1.721457e+00 -1.246320e+00 +7.413014e-01 +4.817315e-01 +4.911347e-01 +4.572525e-01 -4.595030e-01 +5.061222e-01 -3.272649e-01 -5.473817e-01 -2.299028e-02 
-9.452643e-01 +1.497594e+00 +3.518235e+00 +2.098488e+00 -2.904959e+00 -7.266023e+00 -4.000642e+00 +4.888253e+00 +8.768501e+00 +4.145814e+00 -3.759438e+00 -7.689056e+00 -3.330926e+00 +2.569518e+00 +3.747803e+00 +1.463207e+00 -6.630917e-01 -1.143867e+00 -3.668885e-01 +1.893159e-01 -6.926380e+01 
-5.689233e-01 +1.610468e+00 +2.970959e+00 +1.014512e+00 -3.092547e+00 -5.457087e+00 -1.765595e+00 +4.355398e+00 +5.929569e+00 +1.669429e+00 -3.466680e+00 -4.609549e+00 -9.759672e-01 +2.153401e+00 +2.109835e+00 +2.735069e-01 -7.935390e-01 -6.673723e-01 +2.026652e-01 +8.431880e-02 -1.263072e+02 
-9.530099e-01 +1.325464e+00 +3.468230e+00 +2.393877e+00 -2.297116e+00 -6.909088e+00 -4.801664e+00 +3.180547e+00 +8.221200e+00 +5.393506e+00 -1.673773e+00 -6.815852e+00 -4.536243e+00 +8.716414e-01 +3.190840e+00 +2.156785e+00 +7.701513e-02 -1.024087e+00 -4.999803e-01 +5.021906e-02 -7.467986e+01 
-6.044856e-01 +1.581644e+00 +2.746433e+00 +1.108686e+00 -2.566594e+00 -4.857152e+00 -2.040850e+00 +3.346298e+00 +4.918450e+00 +1.777381e+00 -2.092011e+00 -3.292121e+00 -1.306517e+00 +1.053553e+00 +1.351813e+00 +3.137774e-01 -1.529793e-01 -1.655275e-01 -1.149471e-01 -1.694640e-02 -1.589026e+02 
-3.691784e-01 +1.857129e+00 +1.880858e+00 +3.222438e-01 -2.449254e+00 -3.579018e+00 +5.835214e-01 +3.610142e+00 +2.112618e+00 -1.390269e+00 -3.477187e+00 -1.030793e+00 +2.806470e+00 +2.558318e+00 -1.801148e-01 -1.830936e+00 -1.547101e+00 +2.085004e-01 +9.806494e-01 +9.281613e-02 -1.701015e+01 
-5.648716e-01 +1.470785e+00 +2.530799e+00 +1.325070e+00 -2.310243e+00 -4.829686e+00 -2.059435e+00 +3.216830e+00 +4.837714e+00 +1.816858e+00 -2.355978e+00 -3.711851e+00 -9.867079e-01 +1.712465e+00 +1.651029e+00 +2.517383e-01 -7.268700e-01 -5.717363e-01 -6.463469e-02 +3.644025e-01 -7.006487e+01 
-7.474473e-01 +1.370268e+00 +3.358563e+00 +1.485621e+00 -3.189699e+00 -6.526541e+00 -2.055269e+00 +6.185244e+00 +7.141651e+00 +8.320304e-01 -6.556736e+00 -6.566314e+00 +1.088569e+00 +5.756687e+00 +3.217065e+00 -1.102164e+00 -3.118907e+00 -1.324459e+00 +8.080850e-01 +8.306638e-01 -1.665767e+02 
-3.126195e-01 +1.844474e+00 +2.651490e+00 +4.014600e-01 -3.740531e+00 -5.512594e+00 -5.270821e-01 +5.811204e+00 +5.954774e+00 +5.758308e-01 -4.928044e+00 -5.047205e+00 -2.716186e-01 +3.217190e+00 +2.341371e+00 -2.378680e-03 -1.074498e+00 -7.956686e-01 +7.742286e-02 +2.791849e-01 -2.261321e+01 
-3.116770e-01 +1.820348e+00 +2.240543e+00 +1.332689e-01 -2.955743e+00 -4.106439e+00 +1.109858e-01 +4.569344e+00 +3.434051e+00 -7.860460e-01 -3.574131e+00 -2.491224e+00 +1.203034e+00 +2.498107e+00 +7.379045e-01 -8.560298e-01 -9.193659e-01 -2.036435e-01 +2.985640e-01 +2.216306e-01 -5.558624e+01 
-4.673522e-01 +1.296231e+00 +2.889152e+00 +1.125077e+00 -2.524479e+00 -6.218568e+00 -2.325174e+00 +5.350054e+00 +7.754770e+00 +2.393639e+00 -5.360627e+00 -8.094605e+00 -2.057590e+00 +4.613723e+00 +4.685914e+00 +1.070561e+00 -1.739746e+00 -2.003904e+00 -2.959387e-01 +6.306651e-01 -5.778420e+01 
-1.169447e+00 +8.441195e-01 +3.467604e+00 +3.349881e+00 -1.060148e+00 -6.627363e+00 -6.063379e+00 +1.006809e+00 +7.280025e+00 +6.527048e+00 +1.372886e-01 -5.289890e+00 -4.655620e+00 -6.654458e-01 +2.144800e+00 +2.106054e+00 +5.101404e-01 -4.220684e-01 -4.372791e-01 -1.877724e-01 +1.290161e+02 
-8.251812e-01 +1.483826e+00 +3.253566e+00 +1.845152e+00 -2.642117e+00 -6.047130e+00 -3.253689e+00 +3.453181e+00 +6.536908e+00 +3.188001e+00 -2.386319e+00 -4.716413e+00 -2.044748e+00 +1.299532e+00 +2.000830e+00 +6.928041e-01 -4.444338e-01 -4.491241e-01 -4.706952e-02 +6.935461e-02 -6.815568e+01 
+3.178603e-01 +1.730173e+00 +7.043871e-01 -1.101118e+00 -2.364961e+00 -1.888796e-01 +3.258888e+00 +1.798810e+00 -2.545400e+00 -4.188351e+00 -7.528617e-01 +4.312494e+00 +4.189339e+00 -6.942924e-01 -3.199717e+00 -2.209108e+00 +2.778945e-01 +1.664500e+00 +4.827111e-01 -4.275527e-01 -1.485515e+02 
-5.060877e-01 +1.872726e+00 +3.434908e+00 +4.544088e-01 -4.204683e+00 -6.900135e+00 -1.051949e+00 +7.369854e+00 +7.892996e+00 +3.845240e-01 -6.546576e+00 -6.409134e+00 +2.217324e-02 +4.417998e+00 +2.904785e+00 -4.049110e-01 -1.589961e+00 -6.897223e-01 +2.151491e-01 +2.718267e-01 -2.174577e+02 
-8.497117e-01 +1.453732e+00 +3.168832e+00 +1.756153e+00 -2.491299e+00 -5.872375e+00 -3.189510e+00 +3.418506e+00 +6.380771e+00 +3.030017e+00 -2.204962e+00 -4.599790e+00 -2.254747e+00 +1.132107e+00 +1.956094e+00 +7.930102e-01 -1.676122e-01 -3.701946e-01 -2.147457e-01 +5.150809e-03 +1.718983e+01 
+1.181880e-01 +1.530430e+00 +1.570914e+00 +2.864408e-01 -2.610530e+00 -3.819053e+00 -8.013439e-02 +3.504545e+00 +3.558684e+00 +8.877345e-01 -2.615594e+00 -3.175443e+00 -4.060543e-01 +1.268393e+00 +1.197959e+00 +3.923099e-01 -2.567587e-01 -3.401988e-01 +3.587891e-02 -8.630418e-02 -1.025490e+02 
-6.881756e-01 +9.797221e-01 +3.621434e+00 +1.490787e+00 -1.663370e+00 -6.083380e+00 -4.251949e+00 +4.055146e+00 +6.405839e+00 +3.058145e+00 -2.120629e+00 -6.153320e+00 -2.313773e+00 +3.602154e+00 +2.795973e+00 +2.161038e-01 -1.168286e+00 -1.933248e+00 +6.156842e-02 +1.067353e+00 +2.969085e+02 
-5.020986e-01 +1.619709e+00 +2.682472e+00 +7.261714e-01 -2.660021e+00 -4.761197e+00 -1.598436e+00 +4.055939e+00 +4.914300e+00 +1.006317e+00 -2.927032e+00 -3.632277e+00 -5.874844e-01 +2.064427e+00 +1.552908e+00 -1.704393e-01 -6.123276e-01 -3.874727e-01 +1.359523e-02 +2.076721e-01 -8.937976e+01 
-5.385760e-02 +9.835592e-01 +1.512316e+00 +1.339929e+00 -1.347647e+00 -3.504409e+00 -1.388253e+00 +1.533598e+00 +3.144272e+00 +2.003846e+00 -1.635310e+00 -2.992983e+00 -6.898037e-01 +1.262110e+00 +1.485642e+00 +3.476048e-01 -7.858892e-01 -5.710541e-01 +9.125119e-02 +1.820292e-01 -4.687879e+01 
-1.134078e+00 +8.998981e-01 +3.353868e+00 +2.862522e+00 -1.296771e+00 -5.961768e+00 -5.183654e+00 +1.537928e+00 +6.676853e+00 +5.047057e+00 -4.975037e-01 -4.713058e+00 -4.130901e+00 +1.441352e-01 +2.315952e+00 +1.562723e+00 +3.628581e-01 -5.559252e-01 -6.663127e-01 +7.223867e-02 -3.917407e+01 
-6.961131e-01 +1.435313e+00 +3.034026e+00 +1.401041e+00 -2.765393e+00 -5.354904e+00 -2.131823e+00 +3.996937e+00 +5.709392e+00 +1.402197e+00 -3.428868e+00 -4.128534e+00 -4.738530e-01 +2.421870e+00 +1.931720e+00 -2.643682e-01 -1.027726e+00 -5.088791e-01 +1.529560e-01 +2.813214e-01 -5.011794e+01 
-2.878397e-01 +1.336298e+00 +1.953091e+00 +1.109660e+00 -1.810031e+00 -3.638860e+00 -1.445181e+00 +1.645357e+00 +2.812917e+00 +1.749623e+00 -6.521090e-01 -1.579104e+00 -8.487041e-01 -2.117487e-01 +3.149397e-01 +3.808622e-01 +1.886162e-01 +1.775463e-01 -6.938638e-02 -2.176812e-01 -1.109824e+02 
-1.070955e+00 +1.003674e+00 +3.506942e+00 +3.007286e+00 -1.453315e+00 -6.997096e+00 -5.679655e+00 +2.010267e+00 +7.682284e+00 +6.275469e+00 -6.260895e-01 -5.958846e+00 -4.362026e+00 -2.546943e-01 +2.342227e+00 +2.010947e+00 +4.227324e-01 -4.141411e-01 -3.421158e-01 -3.083640e-01 +3.881294e+01 
-5.489576e-01 +1.667313e+00 +3.105492e+00 +9.136433e-01 -3.211820e+00 -6.203519e+00 -1.862490e+00 +5.295914e+00 +6.591431e+00 +1.873563e+00 -4.019591e+00 -5.507829e+00 -1.296001e+00 +2.642801e+00 +2.279799e+00 +4.939211e-01 -6.718756e-01 -7.593625e-01 +3.823369e-03 +1.280656e-01 -6.870691e+01 
-9.457666e-01 +1.524700e+00 +3.518019e+00 +1.756510e+00 -2.981073e+00 -6.148311e+00 -2.762169e+00 +4.288831e+00 +6.513686e+00 +1.905418e+00 -3.499639e+00 -4.519036e+00 -7.853780e-01 +2.363616e+00 +1.969136e+00 -1.528848e-01 -9.474179e-01 -4.668866e-01 +1.550358e-01 +2.432068e-01 -6.241747e+01 
-8.789997e-01 +1.255548e+00 +2.684857e+00 +9.777360e-01 -1.119186e+00 -2.789742e+00 -2.089126e+00 +6.394966e-01 +1.604972e+00 -7.823190e-02 +1.537917e+00 +1.562899e+00 -5.655849e-01 -1.357574e+00 -1.464687e+00 -9.914551e-01 +1.485089e+00 +1.068298e+00 -2.954925e-01 -2.621570e-01 +3.673278e-01 
-6.847446e-01 +1.529652e+00 +2.988009e+00 +1.324317e+00 -2.839974e+00 -5.386352e+00 -2.097022e+00 +3.941100e+00 +5.694139e+00 +1.665742e+00 -3.166433e+00 -4.079859e+00 -7.347402e-01 +1.979820e+00 +1.725172e+00 -5.332839e-03 -7.911641e-01 -3.350383e-01 +1.308136e-01 +1.134012e-01 -4.878119e-01 
-3.689647e-01 +1.868653e+00 +2.144983e+00 -6.617979e-01 -2.897257e+00 -2.819991e+00 +8.188179e-01 +4.966183e+00 +2.071408e+00 -3.239175e+00 -3.130424e+00 -3.854039e-01 +1.998381e+00 +1.905441e+00 -4.506789e-01 -1.505638e+00 +3.384898e-01 +8.221400e-01 -3.736762e-01 -3.402592e-01 -7.183048e+01 
-6.160583e-01 +1.618170e+00 +3.132781e+00 +8.855114e-01 -3.332232e+00 -5.646220e+00 -1.420277e+00 +5.505262e+00 +5.655670e+00 +3.586593e-01 -4.355220e+00 -4.239655e+00 +2.193355e-01 +3.045032e+00 +1.587868e+00 -4.634363e-01 -9.912070e-01 -4.326578e-01 +1.284825e-01 +2.447060e-01 -1.994160e+02 
